,0
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,0.9896929582858282
8,0.9896929582858282
9,0.9896929582858282
10,0.9896929582858282
11,0.9896929582858282
12,0.9896929582858282
13,0.9896929582858282
14,0.988035686794962
15,0.988035686794962
16,0.988035686794962
17,0.988035686794962
18,0.988035686794962
19,0.988035686794962
20,0.988035686794962
21,0.988035686794962
22,0.988035686794962
23,0.988035686794962
24,0.9854517457825225
25,0.9854517457825225
26,0.9854517457825225
27,0.9854517457825225
28,0.9854517457825225
29,0.9854517457825225
30,0.9854517457825225
31,0.9854517457825225
32,0.9779657424353208
33,0.9779657424353208
34,0.9779657424353208
35,0.9779657424353208
36,0.9779657424353208
37,0.9779657424353208
38,0.9779657424353208
39,0.9779657424353208
40,0.9151970609363416
41,0.9151970609363416
42,0.9151970609363416
43,0.9151970609363416
44,0.9224481520963203
45,0.9224481520963203
46,0.9224481520963203
47,0.9224481520963203
48,0.9224481520963203
49,0.9334139062123126
50,0.9334139062123126
51,0.9334139062123126
52,0.9334139062123126
53,0.9243410318605088
54,0.9243410318605088
55,0.9243410318605088
56,0.9243410318605088
57,0.9243410318605088
58,0.9243410318605088
59,0.9243410318605088
60,0.9243410318605088
61,0.9243410318605088
62,0.9243410318605088
63,0.8614705866962502
64,0.8614705866962502
65,0.8614705866962502
66,0.8614705866962502
67,0.8614705866962502
68,0.8287081576232824
69,0.8287081576232824
70,0.8287081576232824
71,0.8287081576232824
72,0.8287081576232824
73,0.8287081576232824
74,0.8287081576232824
75,0.8287081576232824
76,0.8287081576232824
77,0.8287081576232824
78,0.8287081576232824
79,0.8287081576232824
80,0.8287081576232824
81,0.8287081576232824
82,0.8287081576232824
83,0.8287081576232824
84,0.8287081576232824
85,0.8287081576232824
86,0.8287081576232824
87,0.8287081576232824
88,0.8287081576232824
89,0.8279042689716767
90,0.8279042689716767
91,0.8279042689716767
92,0.8279042689716767
93,0.8279042689716767
94,0.8279042689716767
95,0.8279042689716767
96,0.8162937843384621
97,0.8162937843384621
98,0.8162937843384621
99,0.8162937843384621
100,0.8162937843384621
101,0.8162937843384621
102,0.8162937843384621
103,0.8162937843384621
104,0.8162937843384621
105,0.8162937843384621
106,0.8162937843384621
107,0.8360314792419936
108,0.8360314792419936
109,0.8360314792419936
110,0.8360314792419936
111,0.8360314792419936
112,0.8360314792419936
113,0.8360314792419936
114,0.8376745395073646
115,0.8376745395073646
116,0.8376745395073646
117,0.8376745395073646
118,0.8376745395073646
119,0.8376745395073646
120,0.8376745395073646
121,0.8376745395073646
122,0.8376745395073646
123,0.8376745395073646
124,0.8432132265151646
125,0.8432132265151646
126,0.8432132265151646
127,0.8432132265151646
128,0.8432132265151646
129,0.8432132265151646
130,0.8432132265151646
131,0.8432132265151646
132,0.8432132265151646
133,0.839540079141035
134,0.839540079141035
135,0.839540079141035
136,0.839540079141035
137,0.839540079141035
138,0.839540079141035
139,0.839540079141035
140,0.839540079141035
141,0.8351505753998933
142,0.8351505753998933
143,0.8351505753998933
144,0.8279365865058593
145,0.8279365865058593
146,0.8279365865058593
147,0.8279365865058593
148,0.8279365865058593
149,0.8279365865058593
150,0.8279365865058593
151,0.8279365865058593
152,0.8279365865058593
153,0.8279365865058593
154,0.8245134434475377
155,0.8245134434475377
156,0.8245134434475377
157,0.8245134434475377
158,0.8245134434475377
159,0.8341179341388514
160,0.8341179341388514
161,0.8195737123319524
162,0.8195737123319524
163,0.8195737123319524
164,0.8195737123319524
165,0.8195737123319524
166,0.8195737123319524
167,0.8195737123319524
168,0.826764692077687
169,0.826764692077687
170,0.826764692077687
171,0.826764692077687
172,0.8162383252791977
173,0.8162383252791977
174,0.805418933098772
175,0.805418933098772
176,0.805418933098772
177,0.805418933098772
178,0.805418933098772
179,0.8023947572798786
180,0.8023947572798786
181,0.8023947572798786
182,0.7952398266223729
183,0.7952398266223729
184,0.7952398266223729
185,0.7952398266223729
186,0.7952398266223729
187,0.7952398266223729
188,0.7952398266223729
189,0.7952398266223729
190,0.7952398266223729
191,0.7153232809285236
192,0.7153232809285236
193,0.7153232809285236
194,0.7153232809285236
195,0.7153232809285236
196,0.7153232809285236
197,0.7161725601308702
198,0.7161725601308702
